product_key,product_id,product_category,avg_list_price,avg_discount_pct,total_units_sold,total_revenue,total_profit,return_rate,avg_rating,order_count
354,1072,Footwear,630.75,20.0,3,1394.3,1353.11,0.0,3.1,2
355,1072,Fashion,629.72,30.0,4,1763.2,1744.85,0.0,1.8,1
356,1072,Sports,284.98,25.0,6,1282.44,1269.77,0.5,3.55,2
357,1073,Sports,487.34,16.67,7,3397.29,3354.42,0.33,3.0,3
358,1073,Fashion,723.42,25.0,1,542.56,531.67,0.0,3.4,1
359,1073,Electronics,122.9,0.0,5,614.5,610.6,0.0,4.7,1
360,1073,Accessories,432.79,27.5,5,1694.71,1687.23,0.0,3.05,2
361,1073,Footwear,290.44,5.0,9,3361.05,3311.9,0.25,3.48,4
362,1073,Home Decor,644.92,26.25,17,7427.67,7386.93,0.25,4.22,4
363,1074,Sports,175.25,32.5,4,745.3,728.88,0.5,3.15,2
364,1074,Beauty,35.91,0.0,1,35.91,18.41,0.0,4.6,1
365,1074,Footwear,304.19,15.0,3,775.68,755.23,0.0,2.8,1
366,1074,Electronics,580.56,25.0,6,2476.59,2441.27,0.0,3.85,2
367,1074,Fashion,192.2,30.0,1,134.54,128.68,0.0,1.7,1
368,1074,Accessories,265.32,25.0,8,1459.67,1436.93,0.0,3.45,2
369,1075,Electronics,696.07,5.0,2,1322.54,1320.24,0.0,2.0,1
370,1075,Footwear,570.79,0.0,1,570.79,547.53,1.0,1.2,1
371,1075,Beauty,147.99,40.0,4,355.16,352.15,0.0,2.9,1
372,1075,Home Decor,470.11,12.5,3,1214.83,1183.48,0.0,2.6,2
373,1076,Sports,383.77,16.25,13,3209.63,3143.84,0.0,2.8,4
374,1076,Fashion,670.87,25.0,3,1509.45,1488.93,0.0,3.9,1
375,1076,Electronics,411.77,15.0,8,3136.8,3111.78,0.0,3.4,3
376,1076,Accessories,445.04,13.0,10,3856.89,3789.14,0.2,3.12,5
377,1076,Footwear,512.92,20.0,4,1872.55,1827.08,0.0,2.97,3
378,1076,Home Decor,188.57,25.0,2,282.86,258.66,0.0,2.0,1
379,1077,Electronics,774.18,10.0,5,3483.8,3459.11,0.0,3.6,1
380,1077,Sports,255.36,27.5,4,758.06,751.37,0.5,2.95,2
381,1077,Beauty,529.18,40.0,3,952.53,942.27,0.0,1.4,1
382,1077,Fashion,300.8,28.33,8,1227.5,1198.2,0.0,1.13,3
383,1077,Footwear,364.14,20.0,6,1968.18,1934.84,0.5,3.85,2
384,1078,Home Decor,570.56,25.0,3,1283.76,1273.36,0.0,4.1,1
385,1078,Accessories,310.83,10.0,4,1119.0,1097.46,0.0,2.0,1
386,1078,Fashion,178.01,20.0,2,284.82,260.76,0.0,2.6,1
387,1078,Footwear,587.12,2.5,7,4633.82,4597.32,0.0,3.7,2
388,1079,Accessories,431.97,40.0,4,1036.72,1022.32,0.0,1.5,1
389,1079,Home Decor,204.56,12.5,3,648.46,603.15,0.0,4.15,2
390,1079,Sports,264.81,20.0,11,2151.72,2102.91,0.33,2.8,3
391,1079,Footwear,731.92,25.0,7,4033.77,4008.35,0.0,3.1,2
392,1079,Electronics,458.06,16.25,11,4654.72,4606.06,0.25,2.68,4
393,1079,Beauty,236.58,10.0,9,1938.56,1897.58,0.0,3.7,2
394,1079,Fashion,11.58,20.0,3,27.78,6.92,0.0,3.5,1
395,1080,Sports,545.76,30.0,6,2116.48,2080.37,0.0,2.35,2
396,1080,Accessories,534.05,20.0,6,1775.77,1743.18,0.5,3.55,2
397,1080,Footwear,162.17,11.67,8,1176.32,1147.45,0.0,1.8,3
398,1080,Fashion,178.52,15.0,1,151.74,139.48,0.0,4.9,1
399,1080,Electronics,355.07,15.0,5,1509.05,1499.19,1.0,2.9,1
400,1080,Home Decor,635.93,20.0,6,2922.88,2883.46,0.5,2.5,2
401,1081,Beauty,448.2,12.5,6,2486.88,2455.27,1.0,3.65,2
402,1081,Footwear,470.24,0.0,3,1410.72,1399.53,0.0,2.6,1
403,1081,Electronics,326.79,32.5,8,2316.46,2285.71,0.5,3.2,2
404,1081,Home Decor,426.65,20.0,1,341.32,333.37,0.0,3.0,1
405,1081,Sports,688.6,10.0,3,1859.22,1839.44,0.0,2.7,1
406,1082,Footwear,642.89,18.33,8,3527.54,3510.11,0.0,2.67,3
407,1082,Fashion,311.25,15.0,3,793.68,776.61,1.0,2.1,1
408,1082,Accessories,162.52,30.0,3,341.28,322.65,0.0,1.6,1
409,1082,Beauty,641.64,22.5,5,2525.58,2476.49,0.0,3.45,2
410,1082,Home Decor,587.17,15.0,3,1497.27,1495.16,0.0,1.0,1
411,1083,Sports,149.01,5.0,5,707.8,692.75,0.0,3.9,1
412,1083,Home Decor,238.87,15.0,1,203.04,184.83,0.0,4.3,1
413,1083,Footwear,457.86,30.0,2,641.0,625.81,0.0,3.1,1
414,1083,Fashion,15.3,40.0,5,45.9,34.51,0.0,2.2,1
415,1084,Home Decor,622.56,25.0,3,1400.76,1377.35,0.0,2.6,1
416,1084,Sports,408.65,25.0,3,919.47,912.38,0.0,1.8,1
417,1084,Fashion,794.91,5.0,3,2265.48,2240.64,0.0,1.5,1
418,1084,Electronics,701.88,25.0,1,526.41,506.4,1.0,4.5,1
419,1084,Beauty,309.72,7.5,7,1405.82,1379.41,0.5,4.0,2
420,1084,Accessories,219.62,25.0,1,164.72,143.06,1.0,1.9,1
421,1085,Sports,321.09,12.5,6,1670.31,1643.24,0.0,3.9,2
422,1085,Electronics,401.15,20.0,2,641.84,628.99,0.0,1.7,1
423,1085,Home Decor,219.01,5.0,3,624.18,621.04,0.0,3.7,1
424,1085,Beauty,711.66,15.0,4,2419.64,2410.0,0.0,2.6,1
425,1085,Fashion,497.84,23.75,12,4884.24,4801.8,0.0,2.92,4
426,1086,Beauty,372.18,5.0,5,1767.85,1754.51,1.0,4.5,1
427,1086,Accessories,290.91,20.0,4,930.92,911.56,0.0,3.3,1
428,1086,Electronics,327.84,30.0,6,631.37,614.9,0.0,3.15,2
429,1086,Sports,396.03,15.0,6,1831.76,1797.44,0.0,2.75,2
430,1086,Fashion,287.79,28.33,9,1723.98,1701.4,0.0,3.67,3
431,1087,Home Decor,437.38,14.29,10,2995.2,2896.4,0.0,2.69,7
432,1087,Accessories,366.76,17.5,7,2032.91,1988.38,0.5,4.25,2
433,1087,Electronics,164.58,20.0,3,394.98,373.81,0.0,3.4,1
434,1088,Home Decor,221.16,5.0,2,420.2,380.79,0.5,4.45,2
435,1088,Sports,358.9,12.5,5,1667.8,1630.19,0.0,3.5,2
436,1088,Accessories,52.18,40.0,4,125.24,111.6,0.0,4.7,1
437,1088,Electronics,583.39,20.0,3,1400.13,1378.86,0.0,3.2,1
438,1089,Footwear,752.54,40.0,1,451.52,427.4,0.0,4.0,1
439,1089,Sports,586.76,27.5,5,2301.71,2263.34,0.0,2.15,2
440,1089,Accessories,493.92,15.0,8,3414.08,3379.36,0.0,3.25,2
441,1089,Beauty,343.55,40.0,7,1882.98,1853.05,0.0,2.9,2
442,1090,Accessories,467.78,40.0,4,1122.68,1109.43,0.0,1.6,1
443,1090,Beauty,339.46,12.5,8,2115.86,2096.45,0.5,3.75,2
444,1090,Home Decor,136.21,5.0,2,258.8,250.54,0.0,2.2,1
445,1090,Footwear,489.96,12.5,7,2939.79,2903.86,0.0,2.4,2
446,1090,Electronics,166.66,25.0,5,361.71,339.92,0.5,2.4,2
447,1090,Fashion,379.56,21.67,10,2988.87,2939.63,0.0,3.7,3
448,1091,Fashion,527.85,0.0,5,2639.25,2635.19,0.0,3.8,1
449,1091,Beauty,520.44,22.5,8,3174.92,3147.64,0.0,3.7,2
450,1091,Electronics,387.78,2.5,10,3695.6,3657.04,0.5,2.55,2
451,1091,Accessories,281.72,25.0,2,422.58,410.07,0.0,3.0,1
452,1091,Sports,733.14,20.0,5,2781.93,2754.76,0.5,3.8,2
453,1092,Footwear,23.8,0.0,4,95.2,75.5,0.0,4.9,1
454,1092,Accessories,520.86,27.5,4,1331.94,1311.68,0.0,1.95,2
455,1092,Home Decor,252.12,30.0,8,1439.2,1420.41,0.5,3.55,2
456,1092,Beauty,137.86,10.0,3,372.21,352.43,0.0,2.4,1
457,1092,Sports,648.33,40.0,1,389.0,386.48,0.0,2.1,1
458,1093,Footwear,317.11,25.0,2,475.66,467.15,0.0,1.6,1
459,1093,Sports,626.5,25.0,6,2819.25,2794.32,0.0,3.25,2
460,1093,Fashion,44.02,25.0,4,132.08,109.81,1.0,2.0,1
461,1093,Accessories,47.35,5.0,7,330.77,306.5,0.0,3.8,2
462,1093,Home Decor,787.25,40.0,1,472.35,457.55,1.0,3.4,1
463,1094,Sports,446.14,10.0,2,803.06,794.86,0.0,4.9,1
464,1094,Home Decor,675.0,40.0,3,1215.0,1205.67,1.0,3.0,1
465,1095,Sports,189.75,17.5,5,669.0,636.85,0.0,1.6,2
466,1095,Fashion,258.82,26.67,7,1954.07,1921.78,0.33,2.07,3
467,1095,Home Decor,506.96,27.5,4,1395.86,1375.41,0.0,4.0,2
468,1095,Beauty,498.32,40.0,4,1490.46,1462.05,0.0,4.1,2
469,1095,Electronics,763.51,10.0,5,3435.8,3413.78,0.0,4.2,1
470,1095,Accessories,290.32,25.0,4,1258.23,1207.24,0.0,2.0,3
471,1096,Home Decor,211.07,10.0,3,569.88,559.74,0.0,4.0,1
472,1096,Beauty,445.68,20.0,4,1013.42,976.86,0.5,2.25,2
473,1096,Fashion,669.4,30.0,4,1769.34,1752.34,0.5,2.6,2
474,1096,Footwear,767.77,30.0,1,537.44,523.87,0.0,2.7,1
475,1096,Electronics,680.47,40.0,5,2041.4,2020.3,0.0,1.6,1
476,1097,Beauty,41.89,10.0,4,150.8,127.16,1.0,1.5,1
477,1097,Fashion,468.04,10.0,8,4341.76,4285.95,0.0,2.95,4
478,1097,Footwear,206.9,10.0,1,186.21,169.44,0.0,2.2,1
479,1097,Home Decor,381.57,22.5,10,1773.73,1749.05,0.0,3.0,4
480,1097,Sports,727.36,5.0,5,3454.95,3438.3,0.0,4.3,1
481,1098,Electronics,350.85,31.67,8,1504.1,1487.9,0.33,3.93,3
482,1098,Sports,253.57,28.75,18,3212.04,3189.5,0.0,2.5,4
483,1098,Home Decor,205.06,25.0,4,559.4,534.79,0.0,3.0,2
484,1098,Accessories,74.06,5.0,7,563.61,540.5,0.0,2.95,2
485,1098,Fashion,655.22,17.5,9,5034.7,5014.11,0.0,2.1,2
486,1099,Home Decor,674.13,0.0,4,2696.52,2692.93,0.0,3.0,1
487,1099,Sports,718.24,22.5,4,2205.34,2177.0,0.0,3.05,2
488,1099,Beauty,39.72,5.0,4,150.92,145.18,0.0,1.8,1
489,1099,Electronics,160.6,15.0,3,409.53,400.51,0.0,2.5,1
490,1099,Footwear,350.68,25.0,3,789.03,783.18,0.0,3.7,1
491,1099,Fashion,543.2,22.5,7,2422.58,2400.51,0.5,2.45,2
492,1100,Beauty,203.76,15.0,2,356.59,322.83,0.0,3.15,2
493,1100,Accessories,67.42,40.0,5,202.25,182.58,0.0,2.5,1
494,1100,Electronics,273.0,20.0,4,1185.42,1148.91,0.0,1.95,2
495,1100,Fashion,246.22,15.0,9,1750.79,1725.25,0.0,2.1,3
496,1100,Footwear,751.42,5.0,1,713.85,708.28,0.0,3.3,1
497,1100,Home Decor,622.18,10.0,2,1119.92,1106.18,0.0,3.9,1
498,1101,Electronics,251.4,12.5,5,889.92,869.43,0.0,3.2,2
499,1101,Beauty,347.87,20.0,3,834.9,815.9,0.0,3.2,1
500,1101,Home Decor,469.22,8.33,7,3322.7,3298.59,0.0,3.5,3
501,1101,Footwear,461.97,30.0,1,323.38,312.72,0.0,1.1,1
502,1101,Fashion,418.38,25.0,1,313.78,298.52,0.0,1.4,1
503,1102,Sports,403.06,15.0,2,685.2,673.01,0.0,3.0,1
504,1102,Beauty,105.81,0.0,1,105.81,83.09,0.0,1.3,1
505,1102,Fashion,316.2,30.0,5,1106.7,1093.9,0.0,3.8,1
506,1102,Footwear,602.25,20.0,2,963.6,941.36,0.0,2.4,1
507,1102,Electronics,542.62,25.0,5,2520.97,2505.73,0.5,4.5,2
508,1103,Fashion,378.69,0.0,1,378.69,367.22,0.0,4.1,1
509,1103,Electronics,745.57,20.0,5,2982.3,2966.27,0.0,3.6,1
510,1103,Beauty,588.66,5.0,2,1118.46,1114.29,0.0,1.6,1
511,1104,Home Decor,520.66,11.25,10,4399.92,4340.62,0.0,2.35,4
512,1104,Beauty,701.0,13.33,5,2938.97,2910.41,0.33,3.63,3
513,1104,Fashion,176.6,25.0,1,132.45,110.01,0.0,3.4,1
514,1104,Footwear,637.88,40.0,2,765.46,751.46,0.0,3.6,1
515,1104,Accessories,576.74,17.5,3,1525.61,1508.56,0.5,3.3,2
516,1105,Sports,494.32,15.0,5,1328.02,1307.8,0.0,1.6,2
517,1105,Electronics,507.11,5.0,5,2408.75,2402.21,0.0,4.5,1
518,1105,Beauty,58.16,22.5,5,211.25,181.53,0.0,3.75,2
519,1105,Accessories,299.14,17.5,2,520.81,501.99,0.0,1.55,2
520,1105,Fashion,297.86,15.0,3,759.54,757.22,0.0,2.4,1
521,1106,Sports,420.74,25.0,6,1893.33,1860.21,0.0,2.15,2
522,1106,Electronics,461.41,28.33,15,4650.85,4611.11,0.67,3.13,3
523,1106,Beauty,201.43,0.0,4,805.72,795.34,0.0,3.9,1
524,1106,Accessories,149.52,20.0,8,1149.22,1131.17,0.0,3.1,2
525,1107,Accessories,776.56,40.0,1,465.94,454.05,1.0,4.6,1
526,1107,Fashion,215.84,25.0,10,1554.8,1543.93,0.0,4.25,2
527,1107,Beauty,274.99,10.0,10,2587.93,2527.45,0.0,3.9,3
528,1107,Footwear,173.8,10.0,2,312.84,288.21,0.0,4.6,1
529,1107,Sports,125.64,27.5,8,703.56,660.57,0.0,2.8,2
530,1108,Fashion,420.28,10.0,5,1891.25,1888.31,0.0,2.2,1
531,1108,Electronics,17.33,5.0,2,32.92,9.88,0.0,4.6,1
532,1108,Footwear,520.25,25.0,4,1560.76,1543.85,0.0,1.0,1
533,1108,Home Decor,373.28,8.75,13,3717.65,3659.29,0.0,2.88,4
534,1108,Sports,393.49,5.0,2,747.64,723.52,0.0,3.0,1
535,1108,Accessories,695.57,40.0,3,1252.02,1246.66,0.0,1.2,1
536,1108,Beauty,254.24,25.0,3,572.04,557.27,0.0,4.1,1
537,1109,Sports,121.9,15.0,5,518.1,498.81,0.0,3.5,1
538,1109,Home Decor,474.78,20.0,2,777.41,753.07,0.5,2.2,2
539,1109,Fashion,449.03,15.0,1,381.68,377.74,0.0,2.5,1
540,1109,Electronics,128.19,12.5,3,411.76,378.59,0.0,2.15,2
541,1110,Beauty,34.08,0.0,3,102.24,86.82,0.0,1.4,1
542,1110,Fashion,153.74,10.0,3,415.11,412.55,0.0,2.0,1
543,1110,Electronics,597.55,23.33,11,5506.07,5467.28,0.33,3.4,3
544,1110,Home Decor,58.38,15.0,3,148.86,131.39,0.0,4.2,1
545,1110,Footwear,526.35,25.0,2,789.52,784.0,0.0,1.9,1
546,1110,Sports,558.4,17.5,2,897.5,866.8,0.5,2.95,2
547,1111,Electronics,314.58,25.0,4,943.76,934.96,0.0,3.3,1
548,1111,Home Decor,421.74,15.0,8,3114.22,3085.28,0.0,2.6,2
549,1111,Footwear,60.24,35.0,12,455.68,419.85,0.0,3.13,3
550,1111,Fashion,427.43,20.0,10,3303.42,3253.74,0.33,2.5,3
551,1111,Sports,243.86,10.0,3,867.1,842.06,0.0,3.45,2
552,1111,Accessories,638.62,10.0,11,6153.44,6096.81,0.33,3.2,3
553,1112,Sports,543.96,21.67,9,3984.87,3959.75,0.33,2.67,3
554,1112,Fashion,724.07,25.0,4,2172.2,2160.81,0.0,3.5,1
555,1112,Footwear,221.2,40.0,2,265.44,247.78,1.0,3.7,1
556,1112,Home Decor,228.91,30.0,7,1348.14,1301.68,0.0,3.07,3
557,1112,Accessories,426.47,2.5,2,835.55,813.57,0.5,4.0,2
558,1112,Electronics,45.6,10.0,3,123.12,111.02,0.0,2.8,1
559,1112,Beauty,299.31,0.0,1,299.31,278.2,0.0,1.6,1
560,1113,Electronics,443.33,15.0,1,376.83,360.59,0.0,1.1,1
561,1113,Home Decor,766.82,5.0,1,728.48,719.48,1.0,2.6,1
562,1113,Sports,778.67,10.0,2,1401.6,1398.05,1.0,3.8,1
563,1113,Fashion,505.22,0.0,2,1010.44,1002.81,0.0,3.6,1
564,1113,Footwear,139.29,30.0,4,390.0,366.91,1.0,1.7,1
565,1113,Beauty,305.05,8.75,15,4824.8,4774.28,0.0,2.92,4
566,1114,Accessories,427.46,30.0,3,897.66,891.55,0.0,2.3,1
567,1114,Sports,374.61,10.0,1,337.15,320.74,0.0,1.7,1
568,1114,Electronics,290.02,7.5,2,544.49,526.56,0.5,1.95,2
569,1114,Fashion,752.17,15.0,4,2557.36,2551.05,1.0,1.8,1
570,1114,Beauty,86.04,15.0,3,219.39,213.19,0.0,3.5,1
571,1115,Beauty,360.18,16.67,7,1248.02,1207.29,0.0,2.43,3
572,1115,Electronics,152.0,22.5,8,977.25,949.35,0.0,2.35,2
573,1115,Sports,134.08,40.0,4,321.8,305.97,0.0,4.9,1
574,1115,Home Decor,498.22,20.0,1,398.58,393.45,0.0,2.9,1
575,1115,Accessories,706.55,40.0,5,2119.65,2099.14,0.0,4.5,1
576,1116,Electronics,528.0,15.0,2,897.6,885.31,0.0,4.1,1
577,1116,Footwear,466.61,15.0,5,1983.1,1963.87,0.0,1.7,1
578,1116,Fashion,545.69,0.0,5,2728.45,2713.64,0.0,2.8,1
579,1116,Beauty,660.84,0.0,2,1321.68,1313.07,0.0,4.3,1
580,1116,Accessories,409.79,26.67,12,4196.76,4142.23,0.0,2.4,3
581,1116,Home Decor,572.42,25.0,1,429.31,414.64,0.0,1.9,1
582,1117,Sports,540.1,16.67,4,1965.41,1915.79,0.0,3.1,3
583,1117,Electronics,677.41,25.0,2,1016.12,1012.0,0.0,4.7,1
584,1117,Accessories,559.49,30.0,9,3435.52,3400.26,0.0,3.85,2
585,1117,Fashion,130.64,30.0,4,365.8,353.66,0.0,3.4,1
586,1117,Beauty,565.12,17.5,10,4893.1,4864.03,0.0,4.25,2
587,1118,Fashion,709.74,15.0,5,3016.4,2992.36,0.0,4.1,1
588,1118,Footwear,205.63,30.0,3,431.82,411.4,0.0,3.0,1
589,1118,Electronics,335.78,17.5,10,2994.85,2972.46,0.0,1.65,2
590,1119,Accessories,299.99,37.5,14,2972.98,2930.41,0.25,2.08,4
591,1119,Beauty,680.54,18.33,9,5361.41,5305.84,0.0,2.53,3
592,1120,Beauty,567.26,0.0,4,2269.04,2243.02,0.0,4.35,2
593,1120,Electronics,403.5,23.33,11,3194.36,3147.08,0.0,2.77,3
594,1120,Fashion,461.98,0.0,4,1847.92,1834.66,1.0,2.7,1
595,1120,Footwear,593.25,10.0,2,1067.86,1051.13,0.0,2.3,1
596,1120,Accessories,468.64,30.0,7,2249.48,2212.38,0.0,2.3,2
597,1120,Sports,237.57,5.0,2,451.38,426.74,0.0,2.2,1
598,1120,Home Decor,133.49,25.0,3,300.36,286.13,0.0,4.7,1
599,1121,Sports,29.71,5.0,4,112.88,93.54,0.0,4.8,1
600,1121,Home Decor,414.23,5.0,4,1574.08,1558.05,0.0,4.0,1
601,1121,Fashion,251.42,11.67,11,1891.89,1839.68,0.0,2.6,3
602,1121,Accessories,210.58,25.0,3,473.82,467.06,0.0,5.0,1
603,1121,Electronics,440.4,8.33,11,4121.57,4099.88,0.33,3.2,3
604,1121,Beauty,390.58,40.0,3,703.05,700.81,0.0,1.0,1
605,1121,Footwear,521.18,0.0,2,1042.36,1025.28,0.0,3.1,1
606,1122,Home Decor,223.65,15.0,6,1026.36,1004.9,0.0,3.05,2
607,1122,Sports,355.73,12.5,5,1604.03,1565.43,0.5,2.85,2
608,1122,Footwear,211.36,25.0,3,533.4,501.13,0.5,2.65,2
609,1122,Fashion,579.02,27.5,4,1692.46,1658.7,0.0,2.5,2
610,1123,Home Decor,573.74,5.0,5,2725.25,2708.53,1.0,2.0,1
611,1123,Footwear,688.57,10.0,2,1239.42,1226.79,0.0,1.0,1
612,1123,Fashion,283.14,15.0,4,675.96,648.27,0.0,1.95,2
613,1124,Home Decor,442.46,18.33,8,2574.2,2542.86,0.0,2.9,3
614,1124,Beauty,698.5,5.0,5,3317.9,3299.64,1.0,2.5,1
615,1124,Accessories,411.81,18.33,5,1512.11,1467.66,0.0,3.1,3
616,1124,Electronics,189.5,7.5,10,1785.5,1765.08,0.0,3.2,2
617,1125,Home Decor,393.86,17.5,9,2965.46,2931.64,0.0,3.8,2
618,1125,Footwear,393.54,13.75,13,4779.02,4716.55,0.25,4.15,4
619,1125,Electronics,167.3,25.0,6,729.02,698.26,0.5,1.7,2
620,1125,Fashion,284.0,10.0,8,2148.66,2128.82,0.0,4.3,2
621,1126,Home Decor,480.6,10.0,4,1813.72,1779.12,0.0,3.6,2
622,1126,Electronics,337.76,15.0,6,2823.88,2786.98,0.0,3.3,2
623,1126,Accessories,398.53,30.0,4,1115.88,1098.75,0.0,4.8,1
624,1126,Beauty,667.19,20.0,5,2668.75,2662.4,0.0,4.3,1
625,1127,Fashion,496.99,25.0,1,372.74,359.17,0.0,2.5,1
626,1127,Electronics,46.79,25.0,4,140.36,133.8,1.0,4.1,1
627,1127,Home Decor,156.65,20.0,2,250.64,245.87,0.0,2.7,1
628,1127,Accessories,528.12,11.67,7,3797.48,3768.8,0.67,1.8,3
629,1127,Sports,313.95,30.0,1,219.76,206.94,0.0,1.8,1
630,1128,Electronics,754.03,15.0,10,6420.96,6394.68,0.33,2.67,3
631,1128,Home Decor,429.27,35.0,4,1677.01,1650.26,0.0,2.55,2
632,1128,Footwear,304.83,8.0,15,4604.89,4543.97,0.0,3.04,5
633,1128,Fashion,22.24,32.5,2,30.65,2.19,0.0,2.7,2
634,1128,Sports,464.83,0.0,11,5830.04,5791.75,0.0,3.33,3
635,1129,Footwear,641.73,40.0,3,1155.12,1142.67,0.0,3.5,1
636,1129,Electronics,391.78,0.0,1,391.78,378.2,0.0,3.7,1
637,1129,Fashion,518.67,22.5,7,2928.59,2886.53,0.0,3.7,2
638,1129,Beauty,477.77,20.0,5,1911.1,1898.55,0.0,1.2,1
639,1129,Sports,629.23,40.0,7,2649.14,2624.71,0.0,3.1,2
640,1130,Accessories,385.56,5.0,7,2874.39,2839.97,0.0,2.65,2
641,1130,Home Decor,437.15,0.0,2,874.3,849.55,0.0,3.6,1
642,1130,Electronics,376.23,40.0,3,677.22,653.06,0.0,1.2,1
643,1130,Footwear,234.18,18.75,13,3262.49,3234.56,0.25,2.33,4
644,1130,Beauty,449.1,5.0,6,2207.62,2182.06,0.0,4.8,2
645,1130,Fashion,290.3,0.0,2,580.6,571.52,1.0,3.5,1
646,1131,Footwear,44.13,40.0,2,52.96,31.21,0.0,5.0,1
647,1131,Accessories,477.72,21.67,7,2126.87,2095.04,0.33,2.27,3
648,1132,Beauty,403.69,12.5,9,3350.58,3286.35,0.5,2.9,4
649,1132,Fashion,530.69,40.0,2,636.82,625.03,0.0,2.6,1
650,1132,Accessories,454.12,20.0,7,3867.72,3831.13,0.33,3.53,3
651,1132,Sports,299.53,40.0,2,359.44,344.29,0.0,2.2,1
652,1133,Fashion,226.61,30.0,4,634.52,622.9,0.0,2.5,1
653,1133,Electronics,314.18,11.25,13,2545.16,2499.02,0.0,3.4,4
654,1133,Beauty,355.94,25.0,5,1560.01,1548.5,0.0,1.9,2
655,1133,Home Decor,627.67,10.0,1,564.9,557.53,0.0,2.4,1
656,1133,Sports,234.57,10.0,6,950.3,919.21,0.0,2.85,2
657,1133,Footwear,480.24,10.0,2,864.44,852.83,0.0,2.0,1
658,1133,Accessories,251.62,10.0,3,679.38,664.2,0.0,2.4,1
659,1134,Home Decor,742.96,30.0,1,520.07,496.58,0.0,1.5,1
660,1134,Accessories,521.78,2.5,2,1013.51,999.81,0.5,3.55,2
661,1134,Beauty,240.02,15.0,3,612.06,600.16,0.0,1.3,1
662,1135,Beauty,33.43,20.0,10,262.85,244.73,0.0,3.3,2
663,1135,Fashion,470.8,20.0,8,2624.74,2591.26,0.0,1.3,2
664,1135,Home Decor,388.14,30.0,9,2352.07,2314.25,0.0,2.85,2
665,1135,Footwear,733.14,0.0,5,3665.7,3655.02,0.0,1.9,1
666,1136,Electronics,715.84,40.0,3,1288.5,1285.94,0.0,3.5,1
667,1136,Sports,398.15,30.0,4,1114.8,1098.6,0.0,4.8,1
668,1136,Footwear,119.9,25.0,3,243.35,221.16,0.0,4.45,2
669,1136,Fashion,293.89,0.0,1,293.89,271.02,0.0,1.1,1
670,1136,Home Decor,703.61,25.0,5,2638.55,2620.83,1.0,2.8,1
671,1136,Beauty,628.58,30.0,4,1760.04,1737.39,0.0,3.5,1
672,1136,Accessories,7.73,40.0,5,23.2,11.73,0.0,3.9,1
673,1137,Home Decor,317.36,30.0,7,1824.68,1793.81,0.0,1.5,2
674,1137,Footwear,610.58,0.0,5,3052.9,3036.07,0.0,4.1,1
675,1137,Beauty,515.25,30.0,7,2473.21,2460.02,0.0,3.4,2
676,1137,Fashion,524.9,18.33,10,4333.35,4286.77,0.0,2.67,3
677,1138,Electronics,101.97,40.0,5,305.9,301.0,0.0,1.3,1
678,1138,Home Decor,460.16,21.67,5,2582.32,2532.51,0.0,2.9,3
679,1138,Accessories,191.05,8.33,12,2132.34,2090.72,0.0,2.33,3
680,1138,Footwear,501.97,20.83,14,5739.87,5663.03,0.17,2.65,6
681,1138,Sports,104.41,20.0,1,83.53,68.97,0.0,2.0,1
682,1139,Beauty,72.4,7.5,4,254.22,224.81,0.0,2.05,2
683,1139,Accessories,619.53,10.0,2,1115.15,1102.59,0.0,2.8,2
684,1139,Fashion,482.62,30.0,4,1401.19,1361.34,0.0,2.6,2
685,1139,Home Decor,462.38,17.5,6,2978.93,2959.2,0.0,2.6,2
686,1139,Electronics,292.71,30.0,2,354.21,344.9,0.0,4.45,2
687,1139,Sports,104.32,5.0,4,396.4,383.45,0.0,4.9,1
688,1140,Electronics,418.73,20.0,4,1091.54,1052.66,0.0,4.3,2
689,1140,Accessories,494.75,17.5,12,5232.41,5178.18,0.5,3.45,4
690,1140,Fashion,245.14,12.5,6,1456.99,1421.14,0.0,1.55,2
691,1140,Footwear,713.9,22.5,5,2566.77,2534.06,0.0,1.85,2
692,1140,Sports,471.38,20.0,4,1508.4,1483.75,0.0,2.5,1
693,1140,Home Decor,244.98,20.0,4,783.92,759.39,0.0,2.8,1
694,1141,Electronics,226.98,20.0,1,181.58,167.98,0.0,3.6,1
695,1141,Beauty,369.97,8.33,4,1473.92,1434.26,0.0,1.37,3
696,1141,Fashion,146.44,5.0,10,1364.35,1343.32,0.0,3.2,2
697,1141,Sports,195.16,20.0,2,312.26,299.29,0.0,4.2,1
698,1141,Footwear,619.66,17.5,8,4038.82,4003.83,0.0,4.35,2
699,1142,Sports,441.5,10.0,2,794.7,786.03,0.0,4.4,1
700,1142,Beauty,522.29,2.5,6,3383.7,3366.85,1.0,3.3,2
701,1142,Accessories,308.61,0.0,2,617.22,606.73,0.0,3.9,1
702,1142,Fashion,187.53,5.0,7,1281.53,1272.05,0.0,2.6,2
703,1143,Electronics,720.06,15.0,5,3060.25,3036.05,0.0,3.4,1
704,1143,Beauty,89.56,25.0,1,67.17,45.36,0.0,2.6,1
705,1143,Fashion,432.6,40.0,4,1038.24,1023.41,0.0,2.0,1
706,1143,Footwear,635.53,15.0,5,2446.53,2419.44,0.0,2.6,2
707,1143,Sports,277.17,10.0,1,249.45,246.32,0.0,3.2,1
708,1144,Accessories,233.21,20.0,4,746.28,744.17,0.0,1.9,1
709,1144,Electronics,132.54,17.5,4,673.95,654.19,0.0,3.6,2
