customer_key,customer_id,customer_country,first_order_date,last_order_date,total_orders,total_revenue,total_profit,avg_rating,avg_order_value,is_repeat_customer,customer_lifespan_days
295,10373,USA,2024-09-15,2025-01-22,2,1970.84,1930.48,1.4500000000000002,985.42,True,129
296,10374,Australia,2023-04-07,2023-08-27,2,2790.46,2753.69,4.05,1395.23,True,142
297,10375,Canada,2025-01-09,2025-03-02,2,5267.2,5251.66,3.3499999999999996,2633.6,True,52
298,10376,Canada,2023-10-29,2025-04-14,3,575.68,536.84,3.366666666666667,191.89,True,533
299,10377,UK,2023-02-27,2023-02-27,1,1090.35,1069.86,3.0,1090.35,False,0
300,10379,Germany,2023-02-10,2023-02-10,1,1560.0,1553.38,3.8,1560.0,False,0
301,10380,Germany,2023-01-26,2023-01-26,1,2759.08,2734.96,1.4,2759.08,False,0
302,10381,USA,2023-05-20,2025-02-16,2,3838.94,3804.76,2.25,1919.47,True,638
303,10383,USA,2023-05-12,2024-09-01,2,1930.26,1904.07,3.6,965.13,True,478
304,10384,UK,2023-12-05,2024-05-30,2,897.28,853.13,2.8,448.64,True,177
305,10385,UAE,2023-03-21,2024-12-14,3,1836.58,1819.31,3.4,612.19,True,634
306,10386,Australia,2023-07-29,2023-07-29,1,324.15,300.33,3.9,324.15,False,0
307,10387,Germany,2023-12-07,2024-05-11,3,1424.07,1374.52,2.5333333333333337,474.69,True,156
308,10388,Germany,2025-04-10,2025-04-10,1,2453.85,2429.92,4.1,2453.85,False,0
309,10389,USA,2024-06-02,2025-02-17,2,3718.3,3703.06,2.5,1859.15,True,260
310,10390,UK,2024-02-12,2024-02-12,1,862.04,858.37,4.7,862.04,False,0
311,10391,India,2025-06-15,2025-06-15,1,289.05,284.45,4.0,289.05,False,0
312,10393,Germany,2025-05-29,2025-05-29,1,1791.3,1773.31,4.7,1791.3,False,0
313,10394,UAE,2024-07-21,2024-07-21,1,516.37,510.83,3.7,516.37,False,0
314,10395,Canada,2023-03-30,2025-05-15,3,955.9,914.74,2.9,318.63,True,777
315,10396,UAE,2025-06-15,2025-06-15,1,415.32,409.6,4.3,415.32,False,0
316,10397,Germany,2025-03-03,2025-03-03,1,1252.59,1228.29,2.1,1252.59,False,0
317,10398,Germany,2023-09-15,2024-02-08,2,1019.88,984.67,2.4000000000000004,509.94,True,146
318,10400,Canada,2024-12-30,2024-12-30,1,1186.72,1166.04,4.4,1186.72,False,0
319,10402,Canada,2025-02-23,2025-02-23,1,1238.34,1229.79,4.8,1238.34,False,0
320,10403,Australia,2023-03-10,2023-11-23,3,2901.99,2863.41,3.6666666666666665,967.33,True,258
321,10404,USA,2023-04-09,2023-04-09,1,1051.98,1037.8,3.1,1051.98,False,0
322,10405,India,2025-05-30,2025-05-30,1,890.12,886.77,4.7,890.12,False,0
323,10406,Australia,2023-10-13,2023-10-13,1,1691.07,1677.72,4.8,1691.07,False,0
324,10407,UK,2023-06-12,2023-11-16,2,1851.16,1817.8,2.7,925.58,True,157
325,10408,UK,2023-08-21,2023-08-21,1,1701.08,1680.58,3.8,1701.08,False,0
326,10409,UK,2023-11-02,2024-02-29,3,2615.95,2576.87,3.766666666666667,871.98,True,119
327,10410,India,2023-11-24,2023-12-24,2,627.35,602.82,3.7,313.68,True,30
328,10411,Germany,2024-08-22,2025-03-03,2,2236.03,2215.32,2.85,1118.01,True,193
329,10412,Germany,2025-04-03,2025-05-21,2,3499.85,3490.49,2.7,1749.93,True,48
330,10413,India,2023-11-17,2023-11-17,1,278.15,255.12,1.6,278.15,False,0
331,10414,Germany,2024-03-09,2024-12-21,3,1572.01,1523.65,2.1333333333333333,524.0,True,287
332,10415,UK,2025-06-16,2025-06-16,1,338.36,322.21,2.4,338.36,False,0
333,10416,Germany,2023-01-18,2023-01-18,1,922.28,899.71,1.3,922.28,False,0
334,10417,India,2023-10-17,2025-03-31,3,4083.21,4033.92,4.133333333333334,1361.07,True,531
335,10418,Germany,2024-08-29,2024-10-26,2,2156.14,2121.76,2.55,1078.07,True,58
336,10419,Australia,2023-04-04,2023-04-04,1,989.97,982.29,4.4,989.97,False,0
337,10420,Australia,2025-04-07,2025-04-07,1,1916.2,1902.13,2.1,1916.2,False,0
338,10421,Germany,2024-12-11,2025-06-17,2,1365.78,1338.94,3.8,682.89,True,188
339,10423,USA,2025-01-18,2025-01-18,1,471.94,463.53,3.8,471.94,False,0
340,10424,India,2023-04-03,2023-04-03,1,1132.59,1109.42,5.0,1132.59,False,0
341,10425,USA,2024-08-11,2025-01-26,2,979.33,954.42,4.5,489.66,True,168
342,10428,UAE,2024-07-13,2024-07-13,1,746.4,725.79,4.3,746.4,False,0
343,10429,Canada,2024-11-18,2024-11-18,1,938.0,913.65,3.7,938.0,False,0
344,10430,UK,2024-07-07,2024-07-07,1,132.81,115.74,4.9,132.81,False,0
345,10431,Australia,2024-12-28,2024-12-28,1,175.0,155.86,5.0,175.0,False,0
346,10432,India,2025-04-30,2025-04-30,1,1811.8,1787.82,1.4,1811.8,False,0
347,10433,UAE,2023-03-29,2024-08-26,2,2726.01,2695.07,3.85,1363.0,True,516
348,10434,Canada,2023-12-05,2023-12-05,1,2187.5,2178.38,1.2,2187.5,False,0
349,10435,Canada,2023-07-08,2025-02-26,2,2264.51,2241.53,2.3499999999999996,1132.26,True,599
350,10439,UAE,2023-12-05,2025-03-18,2,3650.91,3613.86,2.9,1825.46,True,469
351,10440,India,2023-08-18,2025-04-04,4,4498.67,4477.94,3.05,1124.67,True,595
352,10443,UAE,2023-11-25,2024-05-22,2,2111.16,2077.45,4.35,1055.58,True,179
353,10444,Canada,2025-03-30,2025-06-12,2,3216.44,3187.47,3.2,1608.22,True,74
354,10446,Canada,2023-11-21,2025-05-12,2,2404.51,2398.28,2.9000000000000004,1202.26,True,538
355,10448,USA,2023-04-26,2025-05-24,2,1947.54,1912.21,2.9,973.77,True,759
356,10449,Canada,2023-09-26,2025-01-20,4,7136.4,7111.06,2.25,1784.1,True,482
357,10450,USA,2025-05-26,2025-05-26,1,752.67,738.67,1.3,752.67,False,0
358,10451,Germany,2023-10-14,2023-10-14,1,546.44,539.14,1.2,546.44,False,0
359,10452,India,2023-10-18,2023-10-18,1,449.71,440.53,3.1,449.71,False,0
360,10454,UK,2024-06-01,2024-06-01,1,334.52,311.02,3.0,334.52,False,0
361,10456,Australia,2024-09-19,2025-03-11,2,1046.93,1012.8,2.9000000000000004,523.46,True,173
362,10458,India,2024-08-05,2024-08-05,1,2397.1,2373.1,4.4,2397.1,False,0
363,10459,India,2023-03-04,2023-03-04,1,694.52,682.52,2.0,694.52,False,0
364,10461,Australia,2023-07-02,2024-09-30,4,3999.79,3960.14,3.0250000000000004,999.95,True,456
365,10462,Germany,2024-12-01,2024-12-01,1,142.69,137.72,1.3,142.69,False,0
366,10463,Germany,2023-12-27,2023-12-27,1,397.08,390.71,2.0,397.08,False,0
367,10465,USA,2023-08-15,2025-03-23,4,3399.05,3348.58,3.7,849.76,True,586
368,10467,UK,2023-04-14,2023-04-14,1,2718.1,2713.28,4.9,2718.1,False,0
369,10468,Australia,2023-06-17,2023-06-17,1,992.15,982.05,2.5,992.15,False,0
370,10469,Australia,2024-02-14,2024-12-23,2,2480.56,2453.92,2.3,1240.28,True,313
371,10471,UAE,2023-11-23,2024-09-17,2,892.92,872.69,3.3,446.46,True,299
372,10472,UAE,2023-02-21,2025-01-01,2,1445.63,1421.16,1.65,722.82,True,680
373,10473,Australia,2023-07-10,2023-07-10,1,111.26,105.06,2.7,111.26,False,0
374,10474,UAE,2025-01-29,2025-01-29,1,130.34,119.75,2.6,130.34,False,0
375,10475,USA,2024-01-27,2025-03-10,2,1352.3,1308.67,3.2,676.15,True,408
376,10477,Germany,2023-04-21,2024-07-09,3,1408.97,1362.04,3.033333333333333,469.66,True,445
377,10479,Canada,2023-12-11,2025-05-07,3,4757.51,4714.17,3.266666666666667,1585.84,True,513
378,10480,USA,2025-04-05,2025-04-05,1,546.06,530.67,2.1,546.06,False,0
379,10481,Germany,2023-08-18,2023-08-18,1,340.08,322.02,1.9,340.08,False,0
380,10482,Germany,2024-07-01,2025-02-03,3,3997.86,3945.37,2.1666666666666665,1332.62,True,217
381,10483,USA,2023-05-31,2025-01-01,3,5497.2,5438.29,3.1333333333333333,1832.4,True,581
382,10484,Germany,2024-01-10,2024-05-01,2,5202.95,5166.0,4.3,2601.48,True,112
383,10485,India,2024-12-04,2024-12-04,1,1348.35,1336.87,4.8,1348.35,False,0
384,10486,Australia,2024-04-03,2024-04-03,1,1765.65,1761.17,1.9,1765.65,False,0
385,10487,UK,2023-07-26,2023-11-01,2,2431.99,2388.44,3.0,1216.0,True,98
386,10488,UAE,2023-10-16,2023-10-16,1,291.38,289.12,4.9,291.38,False,0
387,10489,UAE,2023-01-08,2023-10-07,2,510.0,485.43,2.25,255.0,True,272
388,10490,Germany,2024-01-08,2024-01-08,1,2956.2,2944.05,2.3,2956.2,False,0
389,10492,Germany,2024-03-20,2024-08-03,2,2081.73,2065.02,4.3,1040.86,True,136
390,10493,Germany,2023-07-17,2025-03-08,3,2989.76,2923.17,2.566666666666667,996.59,True,600
391,10494,Germany,2025-05-17,2025-05-17,1,168.9,153.27,4.7,168.9,False,0
392,10496,Germany,2023-05-24,2025-05-09,3,3829.84,3804.55,3.633333333333333,1276.61,True,716
393,10497,Canada,2025-03-10,2025-03-10,1,419.72,407.5,1.6,419.72,False,0
394,10498,India,2024-01-15,2024-01-15,1,1865.2,1853.83,3.8,1865.2,False,0
395,10499,USA,2023-06-10,2025-03-21,3,1884.18,1851.51,2.5999999999999996,628.06,True,650
396,10500,Germany,2024-07-10,2024-07-10,1,608.63,604.57,4.0,608.63,False,0
397,10501,Germany,2023-05-19,2024-08-17,2,1753.95,1718.49,2.8,876.97,True,456
398,10503,UK,2024-04-20,2024-04-20,1,934.08,914.46,4.1,934.08,False,0
399,10504,UAE,2023-06-06,2023-06-06,1,449.48,440.21,3.8,449.48,False,0
400,10506,Germany,2023-07-04,2023-07-04,1,788.8,785.85,3.9,788.8,False,0
401,10507,UK,2024-10-03,2025-04-23,2,2444.7,2424.39,3.95,1222.35,True,202
402,10508,UK,2024-01-14,2024-01-14,1,905.97,893.72,1.8,905.97,False,0
403,10509,Canada,2023-07-26,2025-01-17,2,3195.83,3177.2,2.7,1597.92,True,541
404,10510,USA,2023-10-22,2023-10-22,1,103.24,98.77,2.9,103.24,False,0
405,10511,Germany,2023-03-01,2023-03-01,1,662.48,657.01,2.2,662.48,False,0
406,10512,Canada,2023-11-27,2023-11-27,1,128.51,116.29,3.9,128.51,False,0
407,10513,USA,2023-09-20,2024-09-27,2,2030.38,2009.05,4.35,1015.19,True,373
408,10515,Canada,2024-11-02,2025-04-16,3,3088.36,3048.36,3.466666666666667,1029.45,True,165
409,10517,Australia,2023-09-01,2023-09-01,1,479.72,473.5,3.2,479.72,False,0
410,10518,Canada,2024-03-16,2024-08-18,2,226.21,199.05,2.25,113.1,True,155
411,10520,USA,2023-04-24,2023-04-24,1,1064.7,1051.72,4.8,1064.7,False,0
412,10521,Germany,2023-04-04,2025-01-27,3,3501.43,3463.48,3.4333333333333336,1167.14,True,664
413,10522,Australia,2023-04-03,2023-04-03,1,129.9,126.0,2.6,129.9,False,0
414,10523,UAE,2024-05-30,2025-06-16,2,1002.64,977.97,1.4500000000000002,501.32,True,382
415,10524,UK,2023-02-15,2023-02-15,1,418.51,408.92,2.6,418.51,False,0
416,10525,USA,2023-11-25,2024-01-23,2,1392.85,1359.36,3.65,696.42,True,59
417,10527,Germany,2023-04-06,2024-07-28,3,4471.44,4415.9,3.533333333333333,1490.48,True,479
418,10528,USA,2023-11-05,2023-11-05,1,1101.54,1078.84,2.1,1101.54,False,0
419,10529,Canada,2023-08-27,2025-03-10,2,1385.07,1345.05,3.8499999999999996,692.54,True,561
420,10531,Germany,2023-12-02,2024-06-15,2,1351.2,1331.15,2.5,675.6,True,196
421,10532,Australia,2024-04-03,2025-03-18,3,1129.34,1071.1,3.366666666666667,376.45,True,349
422,10533,USA,2023-08-20,2025-06-08,6,7155.26,7073.05,3.5833333333333335,1192.54,True,658
423,10534,Canada,2025-04-03,2025-04-03,1,454.42,449.15,3.3,454.42,False,0
424,10535,UK,2023-12-27,2025-02-25,3,2251.13,2211.91,2.9,750.38,True,426
425,10536,Germany,2023-09-13,2025-04-22,3,1904.42,1874.85,2.4,634.81,True,587
426,10537,Australia,2025-03-14,2025-03-14,1,2212.6,2196.02,3.1,2212.6,False,0
427,10538,Australia,2024-07-05,2024-07-05,1,581.12,570.12,2.2,581.12,False,0
428,10539,Australia,2024-07-25,2024-07-25,1,1421.67,1407.78,3.9,1421.67,False,0
429,10540,India,2023-01-07,2023-01-07,1,753.81,743.67,4.3,753.81,False,0
430,10541,Germany,2025-02-09,2025-02-09,1,34.94,26.87,2.4,34.94,False,0
431,10542,India,2023-02-17,2025-02-12,2,1728.64,1680.96,4.15,864.32,True,726
432,10545,UAE,2023-05-10,2024-02-14,3,5576.24,5531.18,3.6,1858.75,True,280
433,10546,Australia,2024-02-01,2024-02-01,1,151.02,127.77,2.6,151.02,False,0
434,10547,UK,2024-01-23,2024-01-23,1,884.16,878.28,4.5,884.16,False,0
435,10548,USA,2023-02-21,2023-02-21,1,1646.22,1633.05,4.4,1646.22,False,0
436,10551,Canada,2024-04-04,2025-06-12,2,1759.37,1745.04,4.0,879.68,True,434
437,10552,India,2023-06-19,2025-05-30,2,628.77,584.79,2.9000000000000004,314.38,True,711
438,10554,Canada,2023-04-03,2025-05-22,3,4228.39,4182.68,3.1333333333333333,1409.46,True,780
439,10555,USA,2024-08-12,2025-03-24,2,1173.18,1161.61,4.0,586.59,True,224
440,10556,Australia,2023-06-30,2025-06-09,2,1459.69,1424.14,2.85,729.84,True,710
441,10557,India,2023-01-03,2024-12-09,2,263.88,235.5,3.15,131.94,True,706
442,10558,India,2023-05-13,2024-01-24,2,2712.92,2681.93,2.5,1356.46,True,256
443,10559,UK,2023-07-04,2023-07-04,1,224.5,200.7,4.8,224.5,False,0
444,10560,Australia,2025-01-14,2025-01-14,1,743.76,727.06,2.3,743.76,False,0
445,10561,Australia,2023-11-21,2025-02-26,2,914.27,871.02,1.6,457.14,True,463
446,10562,UAE,2025-04-23,2025-04-23,1,714.5,695.25,4.2,714.5,False,0
447,10563,Germany,2023-08-28,2023-08-28,1,129.24,111.97,4.6,129.24,False,0
448,10564,Germany,2024-06-29,2024-06-29,1,1148.76,1124.51,1.4,1148.76,False,0
449,10565,Australia,2024-05-30,2024-05-30,1,1280.28,1273.29,2.7,1280.28,False,0
450,10566,UAE,2023-02-05,2024-09-06,4,3161.47,3105.13,1.8499999999999999,790.37,True,579
451,10567,Canada,2023-05-09,2023-05-09,1,283.26,266.77,3.3,283.26,False,0
452,10568,Germany,2023-02-13,2025-02-15,4,3626.9,3594.13,3.425,906.72,True,733
453,10570,Germany,2024-08-23,2024-08-23,1,75.12,61.15,2.5,75.12,False,0
454,10571,Canada,2024-01-30,2024-08-04,3,2972.8,2932.73,3.233333333333333,990.93,True,187
455,10574,Canada,2023-08-30,2023-11-12,2,3425.45,3404.61,3.4,1712.72,True,74
456,10576,UAE,2023-07-14,2025-05-05,4,4756.35,4693.52,2.2,1189.09,True,661
457,10578,Germany,2023-07-25,2025-01-29,3,5454.91,5411.45,2.766666666666667,1818.3,True,554
458,10579,India,2023-05-21,2025-02-04,2,511.77,481.11,4.2,255.88,True,625
459,10580,UAE,2024-05-08,2024-09-10,3,1267.75,1239.75,2.6333333333333333,422.58,True,125
460,10581,Australia,2023-06-19,2023-06-19,1,1554.76,1534.88,4.5,1554.76,False,0
461,10583,UK,2024-04-25,2024-04-25,1,2812.7,2807.73,2.5,2812.7,False,0
462,10584,USA,2023-09-17,2023-09-17,1,895.86,873.9,4.8,895.86,False,0
463,10586,UK,2024-06-08,2024-08-07,2,1739.08,1730.2,2.7,869.54,True,60
464,10587,UAE,2023-12-10,2024-10-03,4,5054.51,5027.41,2.4,1263.63,True,298
465,10588,Canada,2023-04-25,2025-06-17,3,4044.03,3994.14,3.3333333333333335,1348.01,True,784
466,10589,UK,2023-06-25,2023-06-25,1,1508.4,1483.75,2.5,1508.4,False,0
467,10590,UK,2024-04-15,2024-04-15,1,469.52,463.6,1.4,469.52,False,0
468,10591,Australia,2024-01-16,2024-06-01,4,3944.99,3881.56,2.65,986.25,True,137
469,10592,USA,2023-03-04,2023-04-19,2,2671.28,2645.12,4.1,1335.64,True,46
470,10594,India,2023-02-12,2025-01-30,4,5227.86,5164.39,2.675,1306.97,True,718
471,10595,Canada,2023-01-17,2025-03-06,3,3603.5,3540.83,3.266666666666667,1201.17,True,779
472,10596,Canada,2023-01-27,2024-03-28,2,381.43,347.52,4.35,190.72,True,426
473,10597,Canada,2023-11-29,2024-11-25,2,733.3,686.3,3.5,366.65,True,362
474,10598,UAE,2023-04-27,2025-06-11,2,2315.04,2286.81,3.3,1157.52,True,776
475,10599,Canada,2023-11-30,2023-11-30,1,2738.7,2730.24,4.0,2738.7,False,0
476,10600,Australia,2023-07-05,2023-11-18,2,1639.72,1631.76,2.3,819.86,True,136
477,10601,Canada,2023-11-04,2024-02-13,2,3254.6,3217.75,4.05,1627.3,True,101
478,10602,Germany,2024-02-16,2024-09-28,2,654.9,632.37,4.2,327.45,True,225
479,10603,Australia,2023-11-16,2024-10-22,2,4009.02,3975.86,2.55,2004.51,True,341
480,10604,Germany,2025-02-21,2025-02-21,1,1161.04,1143.73,4.2,1161.04,False,0
481,10605,Australia,2023-07-03,2025-05-05,4,3801.09,3736.03,3.325,950.27,True,672
482,10606,India,2023-09-22,2025-03-13,3,5986.15,5938.02,1.4333333333333333,1995.38,True,538
483,10607,UAE,2023-11-01,2025-01-06,2,1492.74,1465.01,1.2000000000000002,746.37,True,432
484,10608,Germany,2024-01-02,2024-05-11,3,3193.01,3154.4,2.566666666666667,1064.34,True,130
485,10609,Australia,2023-06-09,2023-06-09,1,260.0,243.43,1.1,260.0,False,0
486,10610,USA,2024-05-13,2024-05-13,1,1802.0,1779.0,4.0,1802.0,False,0
487,10611,Australia,2023-04-06,2024-09-24,2,1457.73,1447.89,3.65,728.86,True,537
488,10612,Germany,2023-06-15,2023-06-15,1,2666.68,2663.6,1.4,2666.68,False,0
489,10613,India,2023-09-02,2024-08-06,3,3521.86,3494.0,2.9,1173.95,True,339
490,10614,Canada,2025-02-02,2025-02-02,1,431.49,426.56,2.0,431.49,False,0
491,10615,India,2023-06-12,2023-06-12,1,179.86,176.44,2.7,179.86,False,0
492,10617,Germany,2023-10-31,2023-12-22,2,1444.29,1405.56,2.6500000000000004,722.14,True,52
493,10618,Canada,2024-10-18,2024-10-18,1,2792.95,2781.01,2.0,2792.95,False,0
494,10619,Canada,2023-04-19,2023-05-07,2,1771.59,1734.45,3.0,885.8,True,18
495,10620,UK,2025-03-31,2025-03-31,1,143.68,138.59,2.2,143.68,False,0
496,10621,Australia,2024-07-08,2024-07-08,1,1249.2,1227.5,3.2,1249.2,False,0
497,10622,USA,2024-10-12,2024-11-06,2,2033.94,2022.05,2.1,1016.97,True,25
498,10623,India,2023-08-09,2024-10-19,4,3291.61,3217.7,3.95,822.9,True,437
499,10624,UAE,2024-01-18,2024-10-07,2,1717.7,1703.33,3.6500000000000004,858.85,True,263
500,10626,India,2024-12-02,2025-06-13,2,245.08,204.96,4.6,122.54,True,193
501,10627,Canada,2025-06-03,2025-06-03,1,179.55,155.15,4.3,179.55,False,0
502,10628,UAE,2024-08-19,2024-08-19,1,295.25,290.9,4.7,295.25,False,0
503,10629,Germany,2023-09-30,2023-09-30,1,1529.76,1515.38,4.0,1529.76,False,0
504,10630,India,2024-02-01,2024-02-01,1,360.03,350.43,4.3,360.03,False,0
505,10631,India,2023-07-06,2023-11-10,4,5764.49,5709.33,3.225,1441.12,True,127
506,10633,USA,2024-04-26,2025-03-28,3,1751.37,1730.54,2.5,583.79,True,336
507,10634,UK,2023-01-12,2023-01-12,1,492.4,487.31,4.9,492.4,False,0
508,10635,Australia,2024-07-14,2024-10-23,2,2405.73,2372.24,1.45,1202.86,True,101
509,10636,India,2024-02-08,2024-05-09,2,528.18,506.93,2.45,264.09,True,91
510,10637,India,2025-06-04,2025-06-04,1,219.42,207.7,2.8,219.42,False,0
511,10638,India,2023-08-11,2025-04-28,2,2375.22,2338.81,3.3499999999999996,1187.61,True,626
512,10640,Canada,2023-12-13,2024-11-25,2,1595.28,1570.69,3.6,797.64,True,348
513,10642,UAE,2023-09-22,2024-09-17,2,2440.58,2405.33,2.95,1220.29,True,361
514,10643,Canada,2023-11-15,2024-08-17,2,2825.36,2790.51,1.75,1412.68,True,276
515,10644,USA,2024-02-07,2024-02-07,1,387.16,362.25,4.5,387.16,False,0
516,10645,UAE,2023-03-28,2024-10-23,3,2949.81,2904.87,4.133333333333334,983.27,True,575
517,10648,USA,2023-09-24,2025-04-05,2,1567.19,1543.81,4.5,783.6,True,559
518,10649,UK,2024-10-22,2024-10-22,1,648.72,630.7,4.9,648.72,False,0
519,10650,USA,2023-03-07,2023-03-07,1,1990.92,1982.9,1.7,1990.92,False,0
520,10652,USA,2023-12-02,2023-12-02,1,1098.12,1082.27,3.3,1098.12,False,0
521,10653,Australia,2023-05-01,2023-05-01,1,359.31,341.36,1.3,359.31,False,0
522,10654,USA,2023-11-10,2025-06-05,2,895.98,877.92,3.3,447.99,True,573
523,10656,Germany,2025-04-29,2025-04-29,1,454.26,443.63,2.9,454.26,False,0
524,10657,India,2023-03-09,2023-10-22,3,3175.8,3139.86,3.233333333333333,1058.6,True,227
525,10658,India,2023-09-06,2024-09-29,2,2260.18,2229.15,2.8,1130.09,True,389
526,10659,India,2023-01-02,2023-01-02,1,2619.95,2608.16,2.1,2619.95,False,0
527,10660,Australia,2023-10-30,2024-12-23,2,1869.42,1841.17,3.0,934.71,True,420
528,10661,UAE,2023-04-21,2024-08-21,3,1493.79,1462.28,2.3,497.93,True,488
529,10665,UK,2024-08-27,2025-05-19,2,1480.8,1445.48,1.9,740.4,True,265
530,10666,UK,2023-02-17,2024-07-21,2,2000.06,1980.18,3.95,1000.03,True,520
531,10667,USA,2023-08-12,2024-05-26,2,1093.49,1085.32,4.15,546.74,True,288
532,10668,Canada,2024-12-22,2024-12-22,1,605.9,593.73,2.7,605.9,False,0
533,10670,India,2023-09-05,2023-10-21,2,1761.95,1733.32,2.25,880.97,True,46
534,10671,India,2023-02-16,2023-02-16,1,688.83,674.58,3.6,688.83,False,0
535,10672,Australia,2024-12-19,2024-12-19,1,654.72,631.93,1.3,654.72,False,0
536,10676,UK,2023-06-14,2024-12-03,3,2216.45,2180.97,2.6333333333333333,738.82,True,538
537,10677,Canada,2023-07-29,2024-12-10,3,3304.92,3273.38,1.7333333333333334,1101.64,True,500
538,10678,USA,2023-01-06,2024-06-30,4,2220.41,2181.52,2.05,555.1,True,541
539,10679,UAE,2024-07-28,2024-07-28,1,320.56,300.23,4.5,320.56,False,0
540,10680,Canada,2024-08-21,2025-06-02,2,1866.2,1840.72,3.4,933.1,True,285
541,10682,Australia,2023-11-04,2025-06-08,2,2295.83,2273.71,1.7000000000000002,1147.92,True,582
542,10683,Australia,2023-06-01,2025-06-01,2,1591.74,1558.67,4.05,795.87,True,731
543,10685,USA,2023-02-04,2025-04-15,3,1987.94,1946.65,3.0666666666666664,662.65,True,801
544,10686,Canada,2023-03-14,2023-03-14,1,2290.55,2268.95,4.6,2290.55,False,0
545,10687,Canada,2024-05-06,2024-06-21,2,2872.6,2830.41,3.3,1436.3,True,46
546,10688,Germany,2023-05-09,2023-12-18,4,2785.58,2717.85,3.75,696.4,True,223
547,10689,Australia,2024-11-10,2024-11-10,1,336.85,324.18,3.9,336.85,False,0
548,10691,Canada,2025-03-26,2025-03-26,1,528.1,520.21,4.7,528.1,False,0
549,10692,UK,2023-07-24,2024-03-23,2,858.39,839.32,3.3499999999999996,429.2,True,243
550,10693,Canada,2023-01-16,2023-02-11,2,3137.04,3119.49,1.7000000000000002,1568.52,True,26
551,10695,Germany,2023-07-13,2023-07-22,2,3402.32,3368.96,1.95,1701.16,True,9
552,10696,UAE,2023-03-22,2024-07-28,2,3728.7,3713.27,3.3499999999999996,1864.35,True,494
553,10697,Australia,2023-08-02,2025-06-01,3,4276.58,4249.54,2.9333333333333336,1425.53,True,669
554,10699,Canada,2023-01-11,2024-02-05,2,2703.98,2668.0,4.0,1351.99,True,390
555,10701,UAE,2024-11-20,2024-11-20,1,2280.52,2277.15,3.5,2280.52,False,0
556,10702,Canada,2024-03-10,2024-11-09,2,994.06,959.49,3.0999999999999996,497.03,True,244
557,10703,Canada,2023-03-25,2023-03-25,1,33.4,9.57,2.5,33.4,False,0
558,10706,Germany,2023-01-03,2023-01-03,1,324.4,304.47,4.0,324.4,False,0
559,10707,Australia,2024-11-12,2024-11-12,1,1046.1,1027.65,3.5,1046.1,False,0
560,10709,Australia,2023-09-28,2025-04-12,3,5420.31,5389.66,3.0666666666666664,1806.77,True,562
561,10710,India,2023-12-08,2023-12-08,1,1059.54,1035.5,3.1,1059.54,False,0
562,10711,Australia,2023-11-10,2024-11-21,2,1755.34,1728.93,4.550000000000001,877.67,True,377
563,10714,UK,2023-10-26,2023-10-26,1,3366.85,3347.67,3.4,3366.85,False,0
564,10715,UK,2023-06-29,2024-10-14,2,5177.53,5140.49,3.2,2588.77,True,473
565,10717,UK,2023-09-18,2024-07-28,2,1739.54,1713.11,2.1,869.77,True,314
566,10718,USA,2023-12-15,2023-12-15,1,1130.44,1109.71,1.1,1130.44,False,0
567,10719,UAE,2023-04-20,2023-04-20,1,2391.75,2376.84,5.0,2391.75,False,0
568,10720,Germany,2025-06-17,2025-06-17,1,221.88,217.83,4.8,221.88,False,0
569,10721,Germany,2023-04-03,2023-04-03,1,1020.76,1008.88,1.5,1020.76,False,0
570,10722,Canada,2023-01-16,2023-12-19,2,1663.78,1631.82,2.1,831.89,True,337
571,10723,Canada,2023-08-24,2025-01-07,3,1209.3,1169.46,1.8666666666666665,403.1,True,502
572,10724,India,2023-03-02,2023-03-02,1,992.56,970.33,3.6,992.56,False,0
573,10725,Australia,2023-06-29,2025-05-26,3,3419.48,3376.5,3.766666666666667,1139.83,True,697
574,10726,India,2023-05-13,2023-05-13,1,625.24,600.43,4.4,625.24,False,0
575,10727,USA,2023-09-25,2025-04-26,2,569.85,537.47,2.05,284.92,True,579
576,10728,UK,2023-10-10,2023-10-10,1,296.36,285.53,2.7,296.36,False,0
577,10729,India,2023-03-14,2025-04-11,4,4592.02,4522.98,1.95,1148.0,True,759
578,10730,India,2024-05-22,2025-05-28,2,2631.72,2591.03,1.65,1315.86,True,371
